-3.01,0.002138,4.5164e-06,4.6444e-10,3.9691e-17
-3,0.0021547,4.8448e-06,5.0937e-10,4.9452e-17
-2.99,0.0021713,5.1955e-06,5.585e-10,6.1568e-17
-2.98,0.0021879,5.5696e-06,6.122e-10,7.6596e-17
-2.97,0.0022045,5.9686e-06,6.709e-10,9.5224e-17
-2.96,0.002221,6.3941e-06,7.3504e-10,1.183e-16
-2.95,0.0022375,6.8476e-06,8.051e-10,1.4685e-16
-2.94,0.002254,7.3309e-06,8.8161e-10,1.8216e-16
-2.93,0.0022705,7.8456e-06,9.6514e-10,2.2581e-16
-2.92,0.0022869,8.3937e-06,1.0563e-09,2.797e-16
-2.91,0.0023033,8.977e-06,1.1558e-09,3.462e-16
-2.9,0.0023196,9.5976e-06,1.2643e-09,4.282e-16
-2.89,0.0023359,1.0258e-05,1.3826e-09,5.2924e-16
-2.88,0.0023521,1.096e-05,1.5117e-09,6.5364e-16
-2.87,0.0023683,1.1706e-05,1.6523e-09,8.0669e-16
-2.86,0.0023845,1.2498e-05,1.8056e-09,9.9485e-16
-2.85,0.0024006,1.334e-05,1.9725e-09,1.226e-15
-2.84,0.0024166,1.4233e-05,2.1544e-09,1.5098e-15
-2.83,0.0024325,1.5182e-05,2.3524e-09,1.8579e-15
-2.82,0.0024485,1.6188e-05,2.5679e-09,2.2845e-15
-2.81,0.0024643,1.7255e-05,2.8024e-09,2.8072e-15
-2.8,0.0024801,1.8386e-05,3.0576e-09,3.4468e-15
-2.79,0.0024958,1.9585e-05,3.3351e-09,4.2292e-15
-2.78,0.0025114,2.0855e-05,3.6369e-09,5.1853e-15
-2.77,0.0025269,2.22e-05,3.9649e-09,6.3529e-15
-2.76,0.0025424,2.3624e-05,4.3214e-09,7.7778e-15
-2.75,0.0025578,2.513e-05,4.7088e-09,9.5153e-15
-2.74,0.0025731,2.6724e-05,5.1295e-09,1.1632e-14
-2.73,0.0025883,2.841e-05,5.5863e-09,1.421e-14
-2.72,0.0026035,3.0191e-05,6.0823e-09,1.7347e-14
-2.71,0.0026185,3.2073e-05,6.6206e-09,2.116e-14
